Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772006274,1000,,Aggregated,21.100000,0.000000,4400,10000,15000,17000,21000,23000,24000,25000,28000,28000,28000,937,0,4400.0,8186.993068696325,148.17437500460073,27787.006540980656,334088.5506937033
1772006276,1000,,Aggregated,27.500000,0.000000,4600,11000,16000,18000,22000,24000,25000,25000,28000,28000,28000,978,0,4600.0,8595.435645486275,148.17437500460073,27787.006540980656,332799.9427402863
1772006277,1000,,Aggregated,28.300000,0.000000,4800,12000,17000,18000,22000,24000,25000,25000,26000,28000,28000,1002,0,4800.0,8864.21222562809,148.17437500460073,27787.006540980656,331853.71656686626
1772006278,1000,,Aggregated,28.300000,0.000000,4800,12000,17000,19000,23000,24000,25000,26000,26000,28000,28000,1018,0,4800.0,9079.986096835291,148.17437500460073,27787.006540980656,333019.64145383105
1772006279,1000,,Aggregated,29.000000,0.000000,5300,14000,18000,20000,24000,25000,26000,27000,27000,28000,28000,1062,0,5300.0,9656.68410360966,148.17437500460073,27787.006540980656,338604.72881355934
1772006280,1000,,Aggregated,29.300000,0.000000,6000,15000,20000,21000,25000,27000,27000,27000,34000,34000,34000,1121,0,6000.0,10407.076734050203,148.17437500460073,33996.420333045535,334919.3764495986
1772006281,1000,,Aggregated,29.700000,0.000000,6600,17000,21000,23000,26000,27000,28000,28000,34000,34000,34000,1168,0,6600.0,11051.779599846961,148.17437500460073,33996.420333045535,334431.0693493151
1772006282,1000,,Aggregated,31.800000,0.000000,6600,17000,21000,24000,27000,28000,29000,29000,34000,34000,34000,1213,0,6600.0,11285.71571530211,148.17437500460073,33996.420333045535,338450.5251442704
1772006283,1000,,Aggregated,36.000000,0.000000,8200,18000,23000,25000,27000,29000,29000,34000,35000,35000,35000,1266,0,8100.0,12018.561206687771,148.17437500460073,34938.174541981425,334781.99368088465
1772006284,1000,,Aggregated,37.300000,0.000000,9900,20000,24000,26000,29000,29000,32000,35000,35000,38000,38000,1333,0,9900.0,12904.10045389618,147.84162497380748,37653.60199997667,328458.89197299327
1772006285,1000,,Aggregated,39.700000,0.000000,10000,21000,25000,27000,29000,30000,34000,35000,38000,39000,39000,1396,0,10000.0,13368.198129866449,147.84162497380748,38600.65483301878,326761.30157593125
1772006286,1000,,Aggregated,38.300000,0.000000,12000,22000,26000,27000,30000,31000,35000,35000,39000,40000,40000,1449,0,12000.0,13767.93890479127,147.84162497380748,39966.01220802404,325588.9268461008
1772006287,1000,,Aggregated,41.800000,0.000000,12000,23000,27000,28000,30000,31000,35000,37000,40000,40000,40000,1486,0,12000.0,14158.280742068897,147.84162497380748,40173.620750021655,323704.3149394347
1772006288,1000,,Aggregated,47.100000,0.000000,14000,24000,27000,28000,30000,31000,35000,38000,40000,40000,40000,1538,0,14000.0,14650.853826509512,147.84162497380748,40173.620750021655,321250.44148244476
1772006289,1000,,Aggregated,48.500000,0.000000,15000,25000,27000,28000,30000,31000,37000,38000,42000,42000,42000,1608,0,15000.0,15105.103420918436,147.84162497380748,42036.95829201024,319250.19589552237
1772006290,1000,,Aggregated,51.900000,0.000000,16000,25000,27000,28000,30000,31000,37000,38000,42000,42000,42000,1646,0,16000.0,15247.940072627996,147.84162497380748,42036.95829201024,321352.5078979344
1772006291,1000,,Aggregated,54.500000,0.000000,16000,25000,27000,28000,30000,31000,38000,39000,42000,42000,42000,1711,0,16000.0,15283.143400500307,147.84162497380748,42036.95829201024,325617.3126826417
1772006292,1000,,Aggregated,52.400000,0.000000,17000,25000,27000,28000,30000,31000,39000,41000,45000,45000,45000,1763,0,17000.0,15513.458506193978,147.84162497380748,44823.95279197954,326098.7663074305
1772006293,1000,,Aggregated,52.400000,0.000000,17000,25000,27000,28000,30000,35000,41000,41000,45000,46000,46000,1799,0,17000.0,15727.933717646409,147.84162497380748,45577.90933398064,329002.36186770425
1772006294,1000,,Aggregated,54.000000,0.000000,17000,24000,27000,28000,30000,35000,41000,41000,45000,46000,46000,1830,0,17000.0,15612.052395060762,147.84162497380748,45577.90933398064,328123.07923497265
1772006295,1000,,Aggregated,53.300000,0.000000,17000,24000,27000,28000,30000,35000,41000,42000,45000,46000,46000,1882,0,17000.0,15711.723751419457,147.84162497380748,45577.90933398064,330745.4681190223
1772006296,1000,,Aggregated,53.300000,0.000000,18000,24000,27000,28000,30000,35000,41000,42000,45000,46000,46000,1902,0,18000.0,15790.963698937712,147.84162497380748,45577.90933398064,328573.98159831756
1772006297,1000,,Aggregated,49.700000,0.000000,18000,24000,27000,28000,30000,35000,41000,44000,46000,46000,46000,1952,0,18000.0,15739.2457057739,147.84162497380748,45585.33500001067,332218.7443647541
1772006298,1000,,Aggregated,47.800000,0.000000,18000,24000,27000,28000,30000,35000,41000,44000,46000,46000,46000,1968,0,18000.0,15791.731770644632,147.84162497380748,45801.5892499825,330738.7738821138
1772006299,1000,,Aggregated,46.600000,0.000000,20000,24000,27000,28000,30000,36000,42000,45000,47000,51000,51000,2030,0,20000.0,16012.860746329416,147.84162497380748,51060.68779202178,330072.1566502463
1772006300,1000,,Aggregated,43.100000,0.000000,20000,24000,27000,28000,30000,37000,42000,45000,47000,51000,51000,2094,0,20000.0,16101.859799447735,147.84162497380748,51060.68779202178,326936.13132760266
1772006301,1000,,Aggregated,41.500000,0.000000,19000,24000,27000,28000,30000,38000,44000,47000,48000,51000,51000,2151,0,19000.0,16346.607445258385,144.80262500001118,51060.68779202178,324457.1966527197
1772006302,1000,,Aggregated,44.400000,0.000000,19000,23000,27000,28000,30000,38000,45000,47000,48000,54000,54000,2186,0,19000.0,16388.459528933945,144.80262500001118,53831.332041998394,325620.77630375116
1772006303,1000,,Aggregated,44.100000,0.000000,19000,23000,26000,28000,30000,38000,45000,47000,51000,54000,54000,2262,0,19000.0,16380.886245412863,144.80262500001118,54263.68262502365,326998.46463306807
1772006304,1000,,Aggregated,44.100000,0.000000,19000,23000,26000,28000,30000,39000,47000,49000,54000,55000,55000,2323,0,19000.0,16600.211218287524,144.80262500001118,54887.83112500096,326525.53680585447
1772006305,1000,,Aggregated,45.600000,0.000000,19000,22000,26000,28000,30000,40000,47000,49000,54000,55000,55000,2392,0,19000.0,16578.869480385347,144.80262500001118,54887.83112500096,326848.01546822744
1772006306,1000,,Aggregated,49.300000,0.000000,19000,22000,26000,27000,30000,39000,47000,49000,55000,57000,57000,2441,0,19000.0,16624.821692285816,144.80262500001118,56535.64795805141,325688.3449405981
1772006307,1000,,Aggregated,50.000000,0.000000,19000,22000,26000,27000,30000,39000,47000,49000,55000,57000,57000,2480,0,19000.0,16594.250810061192,144.80262500001118,56535.64795805141,328405.53306451614
1772006308,1000,,Aggregated,53.800000,0.000000,19000,21000,26000,27000,30000,41000,47000,49000,57000,57000,57000,2538,0,19000.0,16569.6192745743,144.80262500001118,57493.286499986425,328990.31481481483
1772006309,1000,,Aggregated,51.800000,0.000000,19000,21000,26000,27000,30000,41000,47000,49000,57000,59000,59000,2590,0,19000.0,16725.232139460488,144.80262500001118,58830.7320420281,332152.53861003864
1772006310,1000,,Aggregated,56.700000,0.000000,19000,21000,26000,27000,30000,41000,47000,49000,59000,60000,60000,2657,0,19000.0,16877.170203374226,144.80262500001118,59641.93241595058,328834.7636432066
1772006311,1000,,Aggregated,56.700000,0.000000,19000,21000,26000,27000,30000,41000,47000,49000,59000,60000,60000,2699,0,19000.0,16904.39030949367,144.80262500001118,59641.93241595058,329329.3271582067
1772006312,1000,,Aggregated,56.600000,0.000000,19000,21000,26000,27000,31000,41000,47000,49000,59000,60000,60000,2734,0,19000.0,16956.701307939402,144.80262500001118,60260.76383300824,328531.9996342356
1772006313,1000,,Aggregated,54.000000,0.000000,19000,21000,26000,27000,31000,41000,48000,49000,61000,61000,61000,2771,0,19000.0,17079.449113191426,144.80262500001118,61435.98358304007,329309.4615662216
1772006314,1000,,Aggregated,54.400000,0.000000,19000,21000,26000,27000,31000,41000,48000,49000,61000,63000,63000,2822,0,19000.0,17140.270743263372,144.80262500001118,63066.63487502374,328097.90715804393
1772006315,1000,,Aggregated,54.400000,0.000000,19000,21000,26000,27000,31000,41000,48000,49000,63000,64000,64000,2856,0,19000.0,17228.281944309958,144.80262500001118,63626.73391698627,328753.77345938375
1772006316,1000,,Aggregated,49.500000,0.000000,19000,21000,26000,28000,31000,41000,48000,49000,64000,64000,64000,2896,0,19000.0,17378.854173023283,144.80262500001118,63631.45041599637,331782.30006906076
1772006317,1000,,Aggregated,48.200000,0.000000,19000,21000,26000,28000,31000,41000,48000,49000,64000,64000,64000,2917,0,19000.0,17379.437269881102,144.80262500001118,63631.45041599637,331202.04285224545
1772006318,1000,,Aggregated,44.200000,0.000000,19000,21000,26000,27000,31000,41000,48000,49000,64000,66000,66000,2962,0,19000.0,17419.08645356431,144.80262500001118,66021.23954199487,332218.53983794735
1772006319,1000,,Aggregated,44.500000,0.000000,19000,21000,26000,27000,31000,41000,48000,49000,64000,66000,66000,2983,0,19000.0,17437.68743311944,144.80262500001118,66021.23954199487,330533.36540395574
1772006320,1000,,Aggregated,42.500000,0.000000,19000,21000,26000,27000,31000,41000,48000,49000,64000,66000,66000,3031,0,19000.0,17489.81882823134,144.80262500001118,66021.23954199487,332307.4932365556
1772006321,1000,,Aggregated,39.300000,0.000000,19000,21000,25000,27000,31000,41000,48000,49000,64000,66000,66000,3076,0,19000.0,17537.233789063495,144.80262500001118,66021.23954199487,331805.4902470741
1772006322,1000,,Aggregated,37.400000,0.000000,19000,21000,25000,27000,32000,41000,48000,49000,64000,66000,66000,3127,0,19000.0,17618.36665697645,144.80262500001118,66021.23954199487,330808.91205628397
1772006323,1000,,Aggregated,37.500000,0.000000,19000,21000,25000,27000,35000,41000,48000,51000,69000,69000,69000,3183,0,19000.0,17733.229180668666,144.80262500001118,69138.4796659695,330453.7452089224
1772006324,1000,,Aggregated,39.500000,0.000000,19000,21000,25000,27000,34000,41000,48000,49000,69000,69000,69000,3215,0,19000.0,17721.985344227833,144.80262500001118,69138.4796659695,331434.1807153966
1772006325,1000,,Aggregated,39.500000,0.000000,19000,21000,25000,27000,35000,41000,48000,54000,69000,69000,69000,3246,0,19000.0,17784.218526359713,144.80262500001118,69139.75862500956,330704.36383240914
1772006326,1000,,Aggregated,38.600000,0.000000,19000,21000,25000,27000,35000,41000,48000,54000,69000,69000,69000,3266,0,19000.0,17793.673859850787,144.80262500001118,69139.75862500956,332903.9914268218
1772006327,1000,,Aggregated,39.000000,0.000000,19000,21000,25000,27000,35000,41000,48000,54000,69000,69000,69000,3302,0,19000.0,17916.172545786965,144.80262500001118,69451.02904096711,333431.64415505755
1772006328,1000,,Aggregated,37.900000,0.000000,19000,21000,25000,27000,35000,41000,48000,55000,69000,79000,79000,3359,0,19000.0,18009.343177751027,144.80262500001118,78890.83600003505,331973.5599880917
1772006329,1000,,Aggregated,38.300000,0.000000,19000,21000,25000,27000,35000,41000,48000,55000,69000,79000,79000,3429,0,19000.0,18127.534443988825,144.80262500001118,78890.83600003505,330968.4030329542
1772006330,1000,,Aggregated,39.300000,0.000000,19000,22000,25000,27000,37000,41000,48000,57000,69000,79000,79000,3472,0,19000.0,18227.40549805108,126.95725000230595,78890.83600003505,331173.02217741933
1772006331,1000,,Aggregated,43.300000,0.000000,19000,22000,25000,27000,38000,41000,48000,59000,69000,79000,79000,3543,0,19000.0,18272.240274269043,126.95725000230595,78890.83600003505,332103.40389500424
1772006332,1000,,Aggregated,43.900000,0.000000,19000,22000,25000,27000,37000,41000,48000,59000,69000,79000,79000,3595,0,19000.0,18241.154808271753,126.95725000230595,78890.83600003505,333220.09874826146
1772006333,1000,,Aggregated,47.200000,0.000000,20000,22000,25000,27000,38000,41000,48000,59000,69000,81000,81000,3666,0,20000.0,18320.40575300953,126.71287503326312,81356.72441695351,331113.36933987995
1772006334,1000,,Aggregated,46.500000,0.000000,20000,22000,24000,27000,38000,41000,48000,59000,69000,81000,81000,3701,0,20000.0,18349.154379285887,126.71287503326312,81356.72441695351,330010.51445555256
1772006335,1000,,Aggregated,48.300000,0.000000,20000,22000,24000,27000,37000,41000,48000,59000,69000,81000,81000,3743,0,20000.0,18325.385273072927,126.71287503326312,81356.72441695351,331473.6403954048
1772006336,1000,,Aggregated,48.300000,0.000000,20000,22000,24000,27000,37000,41000,48000,59000,69000,81000,81000,3770,0,20000.0,18349.066848924387,126.71287503326312,81356.72441695351,331558.3058355438
1772006337,1000,,Aggregated,49.000000,0.000000,20000,22000,24000,27000,37000,41000,48000,59000,69000,81000,81000,3795,0,20000.0,18385.776011821286,126.71287503326312,81356.72441695351,331318.3828722003
1772006338,1000,,Aggregated,50.900000,0.000000,20000,22000,24000,27000,36000,41000,48000,59000,69000,81000,81000,3849,0,20000.0,18371.615473170652,126.71287503326312,81356.72441695351,333977.2073265783
1772006339,1000,,Aggregated,48.400000,0.000000,20000,22000,24000,27000,36000,41000,48000,59000,69000,81000,81000,3906,0,20000.0,18433.064669776468,126.71287503326312,81356.72441695351,333866.78417818743
1772006340,1000,,Aggregated,47.300000,0.000000,20000,22000,24000,27000,36000,41000,48000,59000,69000,81000,81000,3957,0,20000.0,18463.874238632547,126.71287503326312,81356.72441695351,332134.9183725044
1772006341,1000,,Aggregated,47.300000,0.000000,20000,22000,24000,27000,36000,41000,48000,59000,69000,81000,81000,4013,0,20000.0,18467.717083991785,126.71287503326312,81356.72441695351,331771.3583354099
1772006342,1000,,Aggregated,48.100000,0.000000,20000,22000,24000,27000,36000,41000,48000,59000,69000,81000,81000,4060,0,20000.0,18477.848231017953,126.71287503326312,81356.72441695351,331729.9238916256
1772006343,1000,,Aggregated,46.800000,0.000000,20000,22000,23000,27000,35000,41000,48000,59000,69000,81000,81000,4127,0,20000.0,18489.332014693984,126.71287503326312,81356.72441695351,332213.800823843
1772006344,1000,,Aggregated,46.800000,0.000000,20000,22000,23000,27000,37000,41000,48000,59000,69000,81000,81000,4189,0,20000.0,18532.62409504497,126.71287503326312,81356.72441695351,329976.64168059203
1772006345,1000,,Aggregated,44.900000,0.000000,20000,22000,23000,27000,36000,41000,48000,59000,69000,81000,81000,4230,0,20000.0,18513.01738341714,126.71287503326312,81356.72441695351,329927.521749409
1772006346,1000,,Aggregated,44.900000,0.000000,20000,22000,23000,27000,35000,41000,48000,59000,69000,81000,81000,4264,0,20000.0,18493.866968374194,126.71287503326312,81356.72441695351,329684.4254221388
1772006347,1000,,Aggregated,47.400000,0.000000,20000,22000,23000,26000,35000,41000,48000,59000,69000,81000,81000,4278,0,20000.0,18483.87653518504,126.71287503326312,81356.72441695351,329642.5981767181
1772006348,1000,,Aggregated,49.400000,0.000000,20000,22000,23000,26000,35000,41000,48000,59000,69000,81000,81000,4321,0,20000.0,18482.342124234205,126.71287503326312,81356.72441695351,330697.0018514233
1772006349,1000,,Aggregated,49.600000,0.000000,20000,22000,23000,26000,35000,41000,48000,59000,69000,81000,81000,4357,0,20000.0,18510.936536393394,126.71287503326312,81356.72441695351,329562.7064493918
1772006350,1000,,Aggregated,47.200000,0.000000,20000,22000,23000,26000,35000,41000,48000,59000,69000,81000,81000,4393,0,20000.0,18515.58968183769,126.71287503326312,81356.72441695351,329322.3544274983
1772006351,1000,,Aggregated,46.300000,0.000000,20000,22000,23000,26000,35000,41000,48000,59000,69000,81000,81000,4400,0,20000.0,18523.860657694288,126.71287503326312,81356.72441695351,328967.0543181818
1772006352,1000,,Aggregated,46.300000,0.000000,20000,22000,23000,26000,37000,41000,48000,60000,69000,81000,81000,4430,0,20000.0,18566.59813210583,126.71287503326312,81356.72441695351,328796.0875846501
1772006353,1000,,Aggregated,39.500000,0.000000,20000,22000,23000,26000,37000,41000,48000,60000,69000,81000,81000,4458,0,20000.0,18564.643503444287,126.71287503326312,81356.72441695351,328655.0818752804
1772006354,1000,,Aggregated,37.300000,0.000000,20000,22000,23000,26000,37000,41000,48000,60000,69000,81000,81000,4484,0,20000.0,18582.907835474733,126.71287503326312,81356.72441695351,328398.6235504014
1772006355,1000,,Aggregated,35.600000,0.000000,20000,22000,23000,26000,38000,41000,49000,60000,69000,81000,81000,4518,0,20000.0,18646.116404930464,126.71287503326312,81356.72441695351,327880.1814962373
1772006356,1000,,Aggregated,30.300000,0.000000,20000,22000,23000,26000,38000,41000,49000,60000,69000,81000,81000,4544,0,20000.0,18696.020604831174,126.71287503326312,81356.72441695351,327409.1883802817
1772006357,1000,,Aggregated,28.100000,0.000000,20000,22000,23000,26000,38000,41000,49000,60000,69000,81000,81000,4577,0,20000.0,18717.765153289263,126.71287503326312,81356.72441695351,327152.5389993446
1772006358,1000,,Aggregated,27.500000,0.000000,20000,22000,23000,26000,38000,41000,49000,60000,69000,81000,81000,4612,0,20000.0,18763.965635404133,126.71287503326312,81356.72441695351,326994.9579358196
1772006359,1000,,Aggregated,27.700000,0.000000,20000,22000,24000,26000,38000,41000,49000,60000,69000,81000,81000,4659,0,20000.0,18846.33012665076,126.71287503326312,81356.72441695351,328227.1266366173
1772006360,1000,,Aggregated,29.500000,0.000000,20000,22000,24000,26000,38000,41000,49000,60000,69000,81000,81000,4700,0,20000.0,18877.27487886185,126.71287503326312,81356.72441695351,328803.3338297872
