Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/user/search [1-letter prefix],124,0,49,76.09636423313209,9.338667034171522,453.5907919635065,915582.4838709678,2.09428349030422,0.0,50,69,88,110,170,230,300,330,450,450,450
GET,/user/search [2-letter prefix],241,0,14,24.23013453164111,4.577833984512836,388.6931659653783,88150.51452282157,4.070341299704169,0.0,14,18,23,30,50,73,120,170,390,390,390
GET,/user/search [3-letter prefix],72,0,7,9.83194969012402,3.3270420390181243,71.59358297940344,2.0,1.2160355750153533,0.0,7,8,10,11,16,27,38,72,72,72,72
GET,/user/search [common names],20,0,18,23.81147510604933,7.085916004143655,104.15095800999552,135898.15,0.33778765972648706,0.0,18,19,24,27,68,100,100,100,100,100,100
,Aggregated,457,0,16,36.01650211563195,3.3270420390181243,453.5907919635065,300863.47702407005,7.718448024750229,0.0,16,27,38,49,83,130,230,300,450,450,450
